,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
209,Buy Now Item Filter,_SFGviOcdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
210,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
211,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,174.6923,13.2171,13.2171,2.2423,5.163,7.4487
212,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
213,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF1,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
214,Past Sales Item Filter,_SFGu4-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
215,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF2,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
216,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
217,Last Second Sales Item Filter,_SFLBKecdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
218,Authentication Service,_SFOsEOcdEeet0YmmfbMwkw,CF5,134.5215,11.5983,11.5983,2.1288,4.9017,7.0717
219,Inventory Service,_SFSVnecdEeet0YmmfbMwkw,CF5,132.0293,11.4904,11.4904,2.1207,4.883,7.0447
220,Buy Now Item Filter,_SFTjDOcdEeet0YmmfbMwkw,CF5,113.2375,10.6413,10.6413,2.054,4.7295,6.8232
221,Persistence Service,_SFM1wecdEeet0YmmfbMwkw,CF3,360.9117,18.9977,18.9977,2.5574,5.8886,8.4955
222,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF5,98.2445,9.9118,9.9118,1.9923,4.5875,6.6183
223,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF5,88.1654,9.3896,9.3896,1.9453,4.4792,6.4621
224,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,82.6802,9.0929,9.0929,1.9174,4.415,6.3695
225,Last Second Sales Item Filter,_SFS9IOcdEeet0YmmfbMwkw,CF5,75.0489,8.6631,8.6631,1.8753,4.3181,6.2298
226,Inventory Service,_SFMPgecdEeet0YmmfbMwkw,CF3,235.3389,15.3408,15.3408,2.3717,5.461,7.8786
227,Reputation Service,_SFMQJecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
228,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
229,Availability Item Filter,_SFLoDecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
230,Buy Now Item Filter,_SFNds-cdEeet0YmmfbMwkw,CF3,194.6297,13.951,13.951,2.2892,5.2711,7.6046
231,Authentication Service,_SFLpIucdEeet0YmmfbMwkw,CF2,225.2321,15.0077,15.0077,2.3526,5.4171,7.8153
232,Bid and Buy Service,_SFMO2ecdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
233,Region Item Filter,_SFOEK-cdEeet0YmmfbMwkw,CF3,154.5249,12.4308,12.4308,2.189,5.0404,7.2717
234,Region Item Filter,_SFOEy-cdEeet0YmmfbMwkw,CF3,154.5249,12.4308,12.4308,2.189,5.0404,7.2717
235,Past Sales Item Filter,_SFNdDucdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
236,Last Second Sales Item Filter,_SFNcaOcdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
237,Availability Item Filter,_SEtGLecdEeet0YmmfbMwkw,CF5,37.5863,6.1308,6.1308,1.575,3.6266,5.2321
238,Region Item Filter,_SFOFa-cdEeet0YmmfbMwkw,CF3,82.6802,9.0929,9.0929,1.9174,4.415,6.3695
239,Availability Item Filter,_SFODhucdEeet0YmmfbMwkw,CF3,67.6546,8.2252,8.2252,1.8303,4.2144,6.0801
240,User Management Service,_SEz0NucdEeet0YmmfbMwkw,CF5,239.9818,15.4913,15.4913,2.3802,5.4806,7.9068
241,Region Item Filter,_SEymO-cdEeet0YmmfbMwkw,CF2,154.5249,12.4308,12.4308,2.189,5.0404,7.2717
242,Availability Item Filter,_SEx_SecdEeet0YmmfbMwkw,CF1,67.6546,8.2252,8.2252,1.8303,4.2144,6.0801
243,Item Management Service,_SE0bLucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
244,Region Item Filter,_SEzz1-cdEeet0YmmfbMwkw,CF3,82.6802,9.0929,9.0929,1.9174,4.415,6.3695
245,Query Service,_SE9lfucdEeet0YmmfbMwkw,CF1,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
246,Persistence Service,_SE9k3OcdEeet0YmmfbMwkw,CF1,257.7941,16.056,16.056,2.4113,5.5522,8.0101
247,Reputation Service,_SE8-M-cdEeet0YmmfbMwkw,CF1,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
248,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
249,Bid and Buy Service,_SFABbOcdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
250,Inventory Service,_SE8Xj-cdEeet0YmmfbMwkw,CF1,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
251,User Management Service,_SFDsVecdEeet0YmmfbMwkw,CF5,242.1133,15.56,15.56,2.384,5.4894,7.9195
252,Query Service,_SFApKecdEeet0YmmfbMwkw,CF3,812.5858,28.5059,28.5059,2.9099,6.7002,9.6664
253,Buy Now Item Filter,_SE-zR-cdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
254,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
255,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
256,Region Item Filter,_SE_adecdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
257,Past Sales Item Filter,_SE-Mo-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
258,Last Second Sales Item Filter,_SE-L_ecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
259,Buy Now Item Filter,_SFDE5OcdEeet0YmmfbMwkw,CF5,114.1785,10.6854,10.6854,2.0576,4.7378,6.8351
260,Persistence Service,_SFAoh-cdEeet0YmmfbMwkw,CF3,412.4705,20.3094,20.3094,2.6154,6.0222,8.6881
261,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,97.3702,9.8676,9.8676,1.9884,4.5785,6.6054
262,Past Sales Item Filter,_SFCeYOcdEeet0YmmfbMwkw,CF5,88.8314,9.425,9.425,1.9486,4.4867,6.473
263,Region Item Filter,_SFDr9ucdEeet0YmmfbMwkw,CF5,84.1331,9.1724,9.1724,1.925,4.4324,6.3946
264,Availability Item Filter,_SE-z7OcdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
265,Last Second Sales Item Filter,_SFBPjOcdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
266,Last Second Sales Item Filter,_SFB2rOcdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
267,Last Second Sales Item Filter,_SFB3TOcdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
268,Availability Item Filter,_SFDFiecdEeet0YmmfbMwkw,CF5,37.904,6.1566,6.1566,1.5787,3.6351,5.2443
269,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF3,75.0489,8.6631,8.6631,1.8753,4.3181,6.2298
270,Query Service,_SFGIEOcdEeet0YmmfbMwkw,CF1,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
271,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF2,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
272,Query Service,_SFS8fOcdEeet0YmmfbMwkw,CF5,511.8888,22.625,22.625,2.7092,6.2381,8.9997
273,User Management Service,_SFJK8ecdEeet0YmmfbMwkw,CF1,282.1874,16.7984,16.7984,2.4505,5.6426,8.1405
274,Persistence Service,_SFFhxOcdEeet0YmmfbMwkw,CF1,257.7941,16.056,16.056,2.4113,5.5522,8.0101
275,Persistence Service,_SFKad-cdEeet0YmmfbMwkw,CF2,257.7941,16.056,16.056,2.4113,5.5522,8.0101
276,Inventory Service,_SFMO4ecdEeet0YmmfbMwkw,CF2,235.3389,15.3408,15.3408,2.3717,5.461,7.8786
277,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF1,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
278,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
279,Seller Reputation Item Filter,_SFLot-cdEeet0YmmfbMwkw,CF2,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
280,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
281,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
282,Bid and Buy Service,_SFLpJecdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
283,Inventory Service,_SFE6gucdEeet0YmmfbMwkw,CF1,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
284,Inventory Service,_SFKZLecdEeet0YmmfbMwkw,CF2,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
285,User Management Service,_SEu7eecdEeet0YmmfbMwkw,CF5,239.9818,15.4913,15.4913,2.3802,5.4806,7.9068
286,Persistence Service,_SFSW5-cdEeet0YmmfbMwkw,CF5,210.4209,14.5059,14.5059,2.3231,5.3491,7.7171
287,Query Service,_SFM1w-cdEeet0YmmfbMwkw,CF3,812.5858,28.5059,28.5059,2.9099,6.7002,9.6664
288,Reputation Service,_SFSWQecdEeet0YmmfbMwkw,CF5,199.7166,14.1321,14.1321,2.3004,5.2969,7.6418
289,Buy Now Item Filter,_SFGviOcdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
290,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
291,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,176.0064,13.2667,13.2667,2.2455,5.1705,7.4595
292,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
293,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF1,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
294,Past Sales Item Filter,_SFGu4-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
295,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF2,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
296,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
297,Last Second Sales Item Filter,_SFLBKecdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
298,Authentication Service,_SFOsEOcdEeet0YmmfbMwkw,CF5,135.6096,11.6452,11.6452,2.1323,4.9098,7.0833
299,Inventory Service,_SFSVnecdEeet0YmmfbMwkw,CF5,133.2107,11.5417,11.5417,2.1245,4.8919,7.0576
300,Buy Now Item Filter,_SFTjDOcdEeet0YmmfbMwkw,CF5,114.1785,10.6854,10.6854,2.0576,4.7378,6.8351
301,Persistence Service,_SFMQK-cdEeet0YmmfbMwkw,CF3,412.4705,20.3094,20.3094,2.6154,6.0222,8.6881
302,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF5,99.087,9.9542,9.9542,1.996,4.596,6.6306
303,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
304,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF5,88.8314,9.425,9.425,1.9486,4.4867,6.473
305,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,83.4187,9.1334,9.1334,1.9213,4.4239,6.3823
306,Last Second Sales Item Filter,_SFS9IOcdEeet0YmmfbMwkw,CF5,75.7256,8.702,8.702,1.8792,4.3271,6.2427
307,User Management Service,_SFOqv-cdEeet0YmmfbMwkw,CF3,242.1133,15.56,15.56,2.384,5.4894,7.9195
308,Reputation Service,_SFMPhecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
309,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
310,Availability Item Filter,_SFLoDecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
311,Seller Reputation Item Filter,_SFOEMOcdEeet0YmmfbMwkw,CF3,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
312,Seller Reputation Item Filter,_SFOE0OcdEeet0YmmfbMwkw,CF3,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
313,Seller Reputation Item Filter,_SFOFcOcdEeet0YmmfbMwkw,CF3,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
314,Buy Now Item Filter,_SFNdE-cdEeet0YmmfbMwkw,CF3,194.6297,13.951,13.951,2.2892,5.2711,7.6046
315,Region Item Filter,_SFODi-cdEeet0YmmfbMwkw,CF3,154.5249,12.4308,12.4308,2.189,5.0404,7.2717
316,Past Sales Item Filter,_SFNcbucdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
317,Last Second Sales Item Filter,_SFM2Z-cdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
318,Availability Item Filter,_SEtGLecdEeet0YmmfbMwkw,CF5,37.904,6.1566,6.1566,1.5787,3.6351,5.2443
319,Availability Item Filter,_SFNduOcdEeet0YmmfbMwkw,CF3,67.6546,8.2252,8.2252,1.8303,4.2144,6.0801
320,Seller Reputation Item Filter,_SEzz3OcdEeet0YmmfbMwkw,CF2,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
321,Region Item Filter,_SEymO-cdEeet0YmmfbMwkw,CF1,154.5249,12.4308,12.4308,2.189,5.0404,7.2717
322,Authentication Service,_SE1B8ucdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
323,Item Management Service,_SE0bLucdEeet0YmmfbMwkw,CF5,97.3702,9.8676,9.8676,1.9884,4.5785,6.6054
324,User Management Service,_SEz0NucdEeet0YmmfbMwkw,CF3,239.9818,15.4913,15.4913,2.3802,5.4806,7.9068
325,Query Service,_SFAoiecdEeet0YmmfbMwkw,CF2,928.6695,30.4741,30.4741,2.9679,6.8338,9.859
326,Query Service,_SE9lfucdEeet0YmmfbMwkw,CF1,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
327,Persistence Service,_SE9k3OcdEeet0YmmfbMwkw,CF1,257.7941,16.056,16.056,2.4113,5.5522,8.0101
328,Reputation Service,_SE8-M-cdEeet0YmmfbMwkw,CF1,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
329,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
330,Bid and Buy Service,_SFABbOcdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
331,User Management Service,_SFDsVecdEeet0YmmfbMwkw,CF5,244.1451,15.6251,15.6251,2.3876,5.4978,7.9316
332,Buy Now Item Filter,_SE-zR-cdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
333,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF5,173.2757,13.1634,13.1634,2.2387,5.1549,7.4369
334,Bid and Buy Service,_SFE52ucdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
335,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
336,Region Item Filter,_SE_adecdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
337,Past Sales Item Filter,_SE-Mo-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
338,Last Second Sales Item Filter,_SE-L_ecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
339,Buy Now Item Filter,_SFDE5OcdEeet0YmmfbMwkw,CF5,115.0691,10.727,10.727,2.061,4.7455,6.8464
340,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,98.2445,9.9118,9.9118,1.9923,4.5875,6.6183
341,Region Item Filter,_SFDr9ucdEeet0YmmfbMwkw,CF5,84.824,9.21,9.21,1.9285,4.4406,6.4064
342,Availability Item Filter,_SE-z7OcdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
343,Past Sales Item Filter,_SFBPkucdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
344,Past Sales Item Filter,_SFB2sucdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
345,Past Sales Item Filter,_SFB3UucdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
346,Past Sales Item Filter,_SFCdwOcdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
347,Last Second Sales Item Filter,_SFApLecdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
348,Availability Item Filter,_SFDFiecdEeet0YmmfbMwkw,CF5,38.2094,6.1814,6.1814,1.5822,3.6431,5.2559
349,Past Sales Item Filter,_SFCeYOcdEeet0YmmfbMwkw,CF3,88.8314,9.425,9.425,1.9486,4.4867,6.473
350,Query Service,_SFGIEOcdEeet0YmmfbMwkw,CF1,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
351,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF2,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
352,Persistence Service,_SFMPi-cdEeet0YmmfbMwkw,CF2,412.4705,20.3094,20.3094,2.6154,6.0222,8.6881
353,Query Service,_SFS8fOcdEeet0YmmfbMwkw,CF5,516.162,22.7192,22.7192,2.7128,6.2464,9.0117
354,User Management Service,_SFJK8ecdEeet0YmmfbMwkw,CF1,282.1874,16.7984,16.7984,2.4505,5.6426,8.1405
355,Persistence Service,_SFFhxOcdEeet0YmmfbMwkw,CF1,257.7941,16.056,16.056,2.4113,5.5522,8.0101
356,Persistence Service,_SFKad-cdEeet0YmmfbMwkw,CF2,257.7941,16.056,16.056,2.4113,5.5522,8.0101
357,Inventory Service,_SFMO4ecdEeet0YmmfbMwkw,CF2,235.3389,15.3408,15.3408,2.3717,5.461,7.8786
358,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF1,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
359,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
360,Seller Reputation Item Filter,_SFLot-cdEeet0YmmfbMwkw,CF2,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
361,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
362,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF1,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
363,Bid and Buy Service,_SFLpJecdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
364,Inventory Service,_SFKZLecdEeet0YmmfbMwkw,CF2,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
365,User Management Service,_SEu7eecdEeet0YmmfbMwkw,CF5,242.1133,15.56,15.56,2.384,5.4894,7.9195
366,Query Service,_SFMQLecdEeet0YmmfbMwkw,CF3,928.6695,30.4741,30.4741,2.9679,6.8338,9.859
367,Persistence Service,_SFSW5-cdEeet0YmmfbMwkw,CF5,212.1517,14.5654,14.5654,2.3266,5.3573,7.729
368,Reputation Service,_SFSWQecdEeet0YmmfbMwkw,CF5,201.216,14.1851,14.1851,2.3037,5.3044,7.6526
369,Buy Now Item Filter,_SFGviOcdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
370,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
371,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,177.2248,13.3126,13.3126,2.2485,5.1774,7.4694
372,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
373,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF1,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
374,Past Sales Item Filter,_SFGu4-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
375,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF2,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
376,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
377,Last Second Sales Item Filter,_SFLBKecdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
378,Authentication Service,_SFOsEOcdEeet0YmmfbMwkw,CF5,136.6335,11.689,11.689,2.1356,4.9173,7.0942
379,Inventory Service,_SFSVnecdEeet0YmmfbMwkw,CF5,134.365,11.5916,11.5916,2.1283,4.9006,7.07
380,Authentication Service,_SEwJrOcdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
381,Buy Now Item Filter,_SFTjDOcdEeet0YmmfbMwkw,CF5,115.0691,10.727,10.727,2.061,4.7455,6.8464
382,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,97.3702,9.8676,9.8676,1.9884,4.5785,6.6054
383,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF5,89.4491,9.4578,9.4578,1.9516,4.4937,6.483
384,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,84.1331,9.1724,9.1724,1.925,4.4324,6.3946
385,Last Second Sales Item Filter,_SFS9IOcdEeet0YmmfbMwkw,CF5,76.3836,8.7398,8.7398,1.883,4.3358,6.2552
386,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
387,Availability Item Filter,_SFLoDecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
388,Seller Reputation Item Filter,_SFODkOcdEeet0YmmfbMwkw,CF3,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
389,Buy Now Item Filter,_SFNcc-cdEeet0YmmfbMwkw,CF3,194.6297,13.951,13.951,2.2892,5.2711,7.6046
390,Region Item Filter,_SFNdvecdEeet0YmmfbMwkw,CF3,154.5249,12.4308,12.4308,2.189,5.0404,7.2717
391,Past Sales Item Filter,_SFM2becdEeet0YmmfbMwkw,CF3,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
392,Last Second Sales Item Filter,_SFM1x-cdEeet0YmmfbMwkw,CF3,145.0114,12.0421,12.0421,2.1614,4.9768,7.18
393,Comment Item Filter,_SFOENucdEeet0YmmfbMwkw,CF3,141.6254,11.9006,11.9006,2.1511,4.9532,7.1459
394,Comment Item Filter,_SFOE1ucdEeet0YmmfbMwkw,CF3,141.6254,11.9006,11.9006,2.1511,4.9532,7.1459
395,Comment Item Filter,_SFOFducdEeet0YmmfbMwkw,CF3,141.6254,11.9006,11.9006,2.1511,4.9532,7.1459
396,Availability Item Filter,_SEtGLecdEeet0YmmfbMwkw,CF5,38.2094,6.1814,6.1814,1.5822,3.6431,5.2559
397,Item Management Service,_SFOqyecdEeet0YmmfbMwkw,CF3,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
398,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF3,99.087,9.9542,9.9542,1.996,4.596,6.6306
399,Availability Item Filter,_SFNdGOcdEeet0YmmfbMwkw,CF3,67.6546,8.2252,8.2252,1.8303,4.2144,6.0801
400,Seller Reputation Item Filter,_SEzz3OcdEeet0YmmfbMwkw,CF1,213.5564,14.6136,14.6136,2.3295,5.3639,7.7385
401,Bid and Buy Service,_SE1ClecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
402,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
403,Authentication Service,_SE1B8ucdEeet0YmmfbMwkw,CF5,133.3655,11.5484,11.5484,2.125,4.8931,7.0592
404,Item Management Service,_SE0bLucdEeet0YmmfbMwkw,CF3,97.3702,9.8676,9.8676,1.9884,4.5785,6.6054
405,Query Service,_SFAoiecdEeet0YmmfbMwkw,CF2,928.6695,30.4741,30.4741,2.9679,6.8338,9.859
406,Query Service,_SE9lfucdEeet0YmmfbMwkw,CF1,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
407,Persistence Service,_SE9k3OcdEeet0YmmfbMwkw,CF1,257.7941,16.056,16.056,2.4113,5.5522,8.0101
408,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
409,Bid and Buy Service,_SFABbOcdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
410,User Management Service,_SFDsVecdEeet0YmmfbMwkw,CF5,246.081,15.687,15.687,2.3911,5.5057,7.943
411,Past Sales Item Filter,_SFApM-cdEeet0YmmfbMwkw,CF2,145.4401,12.0599,12.0599,2.1627,4.9798,7.1843
412,Buy Now Item Filter,_SE-zR-cdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
413,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF5,174.6923,13.2171,13.2171,2.2423,5.163,7.4487
414,Bid and Buy Service,_SFE52ucdEeet0YmmfbMwkw,CF5,173.2757,13.1634,13.1634,2.2387,5.1549,7.4369
415,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
416,Region Item Filter,_SE_adecdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
417,Past Sales Item Filter,_SE-Mo-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
