,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
207,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF2,2309.634,48.0587,48.0587,3.3635,7.7448,11.1734
208,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF1,2229.5254,47.2179,47.2179,3.3482,7.7095,11.1225
209,Past Sales Item Filter,_SFGu4-cdEeet0YmmfbMwkw,CF1,1732.3961,41.6221,41.6221,3.2386,7.4573,10.7586
210,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF2,1538.345,39.2217,39.2217,3.1871,7.3385,10.5872
211,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF2,1372.0781,37.0416,37.0416,3.1374,7.2241,10.4221
212,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF5,1586.0077,39.8247,39.8247,3.2003,7.369,10.6312
213,Inventory Service,_SFSVnecdEeet0YmmfbMwkw,CF5,1307.9144,36.1651,36.1651,3.1166,7.1762,10.3531
214,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,881.506,29.6902,29.6902,2.9452,6.7816,9.7838
215,Seller Reputation Item Filter,_SFLot-cdEeet0YmmfbMwkw,CF2,842.9705,29.034,29.034,2.9258,6.7369,9.7193
216,Last Second Sales Item Filter,_SFS9IOcdEeet0YmmfbMwkw,CF5,1186.2125,34.4414,34.4414,3.0742,7.0785,10.2121
217,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,1146.8973,33.8659,33.8659,3.0595,7.0448,10.1635
218,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,767.8042,27.7093,27.7093,2.8853,6.6435,9.5846
219,Bid and Buy Service,_SFMO2ecdEeet0YmmfbMwkw,CF3,3442.8612,58.6759,58.6759,3.5369,8.1441,11.7494
220,Buy Now Item Filter,_SFTjDOcdEeet0YmmfbMwkw,CF5,893.8074,29.8966,29.8966,2.9512,6.7955,9.8038
221,Region Item Filter,_SFOEy-cdEeet0YmmfbMwkw,CF3,2663.6048,51.6101,51.6101,3.4255,7.8874,11.3792
222,Reputation Service,_SFMQJecdEeet0YmmfbMwkw,CF3,2510.9008,50.1089,50.1089,3.3998,7.8284,11.294
223,Persistence Service,_SFM1wecdEeet0YmmfbMwkw,CF3,2512.3027,50.1229,50.1229,3.4001,7.829,11.2948
224,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF5,693.6548,26.3373,26.3373,2.8411,6.542,9.4381
225,Authentication Service,_SFOsEOcdEeet0YmmfbMwkw,CF5,631.032,25.1203,25.1203,2.8001,6.4474,9.3016
226,Availability Item Filter,_SEtGLecdEeet0YmmfbMwkw,CF5,589.479,24.2792,24.2792,2.7705,6.3792,9.2033
227,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF1,399.9806,19.9995,19.9995,2.602,5.9914,8.6438
228,Last Second Sales Item Filter,_SFNcaOcdEeet0YmmfbMwkw,CF3,1531.7969,39.1382,39.1382,3.1852,7.3342,10.581
229,Region Item Filter,_SFOEK-cdEeet0YmmfbMwkw,CF3,1431.6641,37.8373,37.8373,3.1558,7.2666,10.4835
230,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,405.9481,20.1482,20.1482,2.6085,6.0062,8.6652
231,Persistence Service,_SFSW5-cdEeet0YmmfbMwkw,CF5,404.7636,20.1187,20.1187,2.6072,6.0033,8.6609
232,Authentication Service,_SFLpIucdEeet0YmmfbMwkw,CF2,1529.5499,39.1095,39.1095,3.1846,7.3327,10.5789
233,Buy Now Item Filter,_SFNds-cdEeet0YmmfbMwkw,CF3,1283.4391,35.8251,35.8251,3.1084,7.1573,10.3258
234,Past Sales Item Filter,_SFNdDucdEeet0YmmfbMwkw,CF3,958.1682,30.9543,30.9543,2.9814,6.865,9.9041
235,Region Item Filter,_SFOFa-cdEeet0YmmfbMwkw,CF3,485.1299,22.0257,22.0257,2.6859,6.1844,8.9222
236,Availability Item Filter,_SFODhucdEeet0YmmfbMwkw,CF3,440.5893,20.9902,20.9902,2.644,6.0881,8.7833
237,Availability Item Filter,_SFLoDecdEeet0YmmfbMwkw,CF2,77.8931,8.8257,8.8257,1.8915,4.3553,6.2834
238,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,75.7619,8.7041,8.7041,1.8795,4.3276,6.2434
239,Inventory Service,_SFMPgecdEeet0YmmfbMwkw,CF3,342.7801,18.5143,18.5143,2.535,5.8371,8.4211
240,Item Management Service,_SE0bLucdEeet0YmmfbMwkw,CF5,1677.9255,40.9625,40.9625,3.2248,7.4253,10.7125
241,Availability Item Filter,_SEx_SecdEeet0YmmfbMwkw,CF1,891.0944,29.8512,29.8512,2.9499,6.7925,9.7994
242,User Management Service,_SEz0NucdEeet0YmmfbMwkw,CF5,888.2744,29.8039,29.8039,2.9485,6.7893,9.7949
243,Region Item Filter,_SEymO-cdEeet0YmmfbMwkw,CF2,603.7522,24.5714,24.5714,2.7809,6.4032,9.2378
244,Region Item Filter,_SEzz1-cdEeet0YmmfbMwkw,CF3,151.0261,12.2893,12.2893,2.1791,5.0175,7.2387
245,Query Service,_SE9lfucdEeet0YmmfbMwkw,CF1,17401.0081,131.9129,131.9129,4.2406,9.7643,14.0869
246,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF2,3917.5622,62.5904,62.5904,3.593,8.2732,11.9357
247,Bid and Buy Service,_SFABbOcdEeet0YmmfbMwkw,CF2,2753.9209,52.4778,52.4778,3.44,7.9208,11.4273
248,Query Service,_SFApKecdEeet0YmmfbMwkw,CF3,15080.2059,122.8015,122.8015,4.1784,9.6211,13.8804
249,Region Item Filter,_SE_adecdEeet0YmmfbMwkw,CF2,2462.1357,49.6199,49.6199,3.3913,7.8088,11.2657
250,Inventory Service,_SE8Xj-cdEeet0YmmfbMwkw,CF1,2456.3035,49.5611,49.5611,3.3903,7.8064,11.2623
251,Buy Now Item Filter,_SE-zR-cdEeet0YmmfbMwkw,CF2,2062.4626,45.4143,45.4143,3.3144,7.6317,11.0102
252,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF2,1921.1245,43.8306,43.8306,3.2836,7.5607,10.9077
253,Last Second Sales Item Filter,_SE-L_ecdEeet0YmmfbMwkw,CF1,1727.5804,41.5642,41.5642,3.2374,7.4545,10.7545
254,Persistence Service,_SE9k3OcdEeet0YmmfbMwkw,CF1,1532.298,39.1446,39.1446,3.1853,7.3345,10.5815
255,Region Item Filter,_SFDr9ucdEeet0YmmfbMwkw,CF5,2005.2546,44.7801,44.7801,3.3022,7.6035,10.9696
256,User Management Service,_SFDsVecdEeet0YmmfbMwkw,CF5,1801.6206,42.4455,42.4455,3.2557,7.4964,10.8151
257,Reputation Service,_SE8-M-cdEeet0YmmfbMwkw,CF1,1109.8458,33.3143,33.3143,3.0453,7.012,10.1161
258,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF5,1222.4658,34.9638,34.9638,3.0872,7.1086,10.2556
259,Buy Now Item Filter,_SFDE5OcdEeet0YmmfbMwkw,CF5,1128.0371,33.5863,33.5863,3.0523,7.0282,10.1396
260,Past Sales Item Filter,_SE-Mo-cdEeet0YmmfbMwkw,CF1,762.2085,27.6081,27.6081,2.8821,6.6362,9.574
261,Past Sales Item Filter,_SFCeYOcdEeet0YmmfbMwkw,CF5,873.39,29.5532,29.5532,2.9412,6.7724,9.7705
262,Availability Item Filter,_SFDFiecdEeet0YmmfbMwkw,CF5,821.9574,28.6698,28.6698,2.9148,6.7117,9.6829
263,Last Second Sales Item Filter,_SFB2rOcdEeet0YmmfbMwkw,CF3,2692.7715,51.8919,51.8919,3.4302,7.8983,11.3949
264,Availability Item Filter,_SE-z7OcdEeet0YmmfbMwkw,CF2,529.8842,23.0192,23.0192,2.7242,6.2727,9.0495
265,Persistence Service,_SFAoh-cdEeet0YmmfbMwkw,CF3,2049.4618,45.271,45.271,3.3116,7.6253,11.001
266,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,476.0013,21.8175,21.8175,2.6776,6.1654,8.8948
267,Last Second Sales Item Filter,_SFB3TOcdEeet0YmmfbMwkw,CF3,566.1383,23.7937,23.7937,2.7529,6.3388,9.145
268,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF3,438.915,20.9503,20.9503,2.6424,6.0843,8.7778
269,Last Second Sales Item Filter,_SFBPjOcdEeet0YmmfbMwkw,CF3,373.7201,19.3318,19.3318,2.5725,5.9235,8.5458
270,Query Service,_SFGIEOcdEeet0YmmfbMwkw,CF1,6954.5178,83.3938,83.3938,3.8423,8.8471,12.7637
271,Inventory Service,_SFMO4ecdEeet0YmmfbMwkw,CF2,5282.273,72.6792,72.6792,3.7228,8.5721,12.3669
272,Inventory Service,_SFKZLecdEeet0YmmfbMwkw,CF2,4930.7206,70.2191,70.2191,3.6929,8.5032,12.2676
273,Buy Now Item Filter,_SFGviOcdEeet0YmmfbMwkw,CF1,3881.4592,62.3014,62.3014,3.589,8.264,11.9224
274,User Management Service,_SFJK8ecdEeet0YmmfbMwkw,CF1,3516.2048,59.2976,59.2976,3.5461,8.1651,11.7798
275,Persistence Service,_SFKad-cdEeet0YmmfbMwkw,CF2,3338.9842,57.7839,57.7839,3.5236,8.1134,11.7052
276,Query Service,_SFS8fOcdEeet0YmmfbMwkw,CF5,4641.9134,68.1316,68.1316,3.6667,8.4429,12.1805
277,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,3213.5781,56.6884,56.6884,3.507,8.0751,11.65
278,User Management Service,_SEu7eecdEeet0YmmfbMwkw,CF5,4485.3085,66.9724,66.9724,3.6518,8.4086,12.131
279,Inventory Service,_SFE6gucdEeet0YmmfbMwkw,CF1,2809.3912,53.0037,53.0037,3.4486,7.9407,11.456
280,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,2795.4277,52.8718,52.8718,3.4464,7.9357,11.4489
281,Last Second Sales Item Filter,_SFLBKecdEeet0YmmfbMwkw,CF2,2695.6733,51.9199,51.9199,3.4307,7.8994,11.3964
282,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,2694.3782,51.9074,51.9074,3.4305,7.8989,11.3957
283,Persistence Service,_SFFhxOcdEeet0YmmfbMwkw,CF1,2564.0908,50.6369,50.6369,3.4089,7.8494,11.3242
284,Reputation Service,_SFSWQecdEeet0YmmfbMwkw,CF5,3481.1817,59.0015,59.0015,3.5417,8.1551,11.7654
285,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF2,2309.634,48.0587,48.0587,3.3635,7.7448,11.1734
286,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF1,2229.5254,47.2179,47.2179,3.3482,7.7095,11.1225
287,Query Service,_SFM1w-cdEeet0YmmfbMwkw,CF3,10549.738,102.7119,102.7119,4.0232,9.2639,13.3649
288,Past Sales Item Filter,_SFGu4-cdEeet0YmmfbMwkw,CF1,1732.3961,41.6221,41.6221,3.2386,7.4573,10.7586
289,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF2,1538.345,39.2217,39.2217,3.1871,7.3385,10.5872
290,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF2,1372.0781,37.0416,37.0416,3.1374,7.2241,10.4221
291,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF5,1599.6976,39.9962,39.9962,3.204,7.3776,10.6436
292,Inventory Service,_SFSVnecdEeet0YmmfbMwkw,CF5,1319.7285,36.3281,36.3281,3.1205,7.1852,10.366
293,Bid and Buy Service,_SFLpJecdEeet0YmmfbMwkw,CF2,910.8813,30.1808,30.1808,2.9595,6.8144,9.8311
294,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,881.506,29.6902,29.6902,2.9452,6.7816,9.7838
295,Seller Reputation Item Filter,_SFLot-cdEeet0YmmfbMwkw,CF2,842.9705,29.034,29.034,2.9258,6.7369,9.7193
296,Last Second Sales Item Filter,_SFS9IOcdEeet0YmmfbMwkw,CF5,1197.0395,34.5983,34.5983,3.0781,7.0876,10.2253
297,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,1157.236,34.0182,34.0182,3.0634,7.0538,10.1765
298,Seller Reputation Item Filter,_SFOE0OcdEeet0YmmfbMwkw,CF3,3688.4388,60.7325,60.7325,3.5668,8.213,11.8488
299,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,767.8042,27.7093,27.7093,2.8853,6.6435,9.5846
300,User Management Service,_SFOqv-cdEeet0YmmfbMwkw,CF3,3617.0887,60.1422,60.1422,3.5584,8.1934,11.8206
301,Persistence Service,_SFMQK-cdEeet0YmmfbMwkw,CF3,3699.438,60.823,60.823,3.5681,8.2159,11.8531
302,Buy Now Item Filter,_SFTjDOcdEeet0YmmfbMwkw,CF5,901.3354,30.0222,30.0222,2.9549,6.8039,9.8159
303,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,833.3364,28.8676,28.8676,2.9208,6.7254,9.7028
304,Last Second Sales Item Filter,_SFM2Z-cdEeet0YmmfbMwkw,CF3,2695.8428,51.9215,51.9215,3.4307,7.8995,11.3965
305,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF5,698.9833,26.4383,26.4383,2.8445,6.5496,9.4491
306,Authentication Service,_SFOsEOcdEeet0YmmfbMwkw,CF5,636.2552,25.2241,25.2241,2.8036,6.4556,9.3135
307,Seller Reputation Item Filter,_SFOEMOcdEeet0YmmfbMwkw,CF3,1981.9232,44.5188,44.5188,3.2971,7.5918,10.9527
308,Availability Item Filter,_SEtGLecdEeet0YmmfbMwkw,CF5,594.5622,24.3836,24.3836,2.7742,6.3878,9.2157
309,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF1,399.9806,19.9995,19.9995,2.602,5.9914,8.6438
310,Past Sales Item Filter,_SFNcbucdEeet0YmmfbMwkw,CF3,1539.3854,39.235,39.235,3.1873,7.3391,10.5881
311,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,409.102,20.2263,20.2263,2.6118,6.014,8.6763
312,Persistence Service,_SFSW5-cdEeet0YmmfbMwkw,CF5,408.3427,20.2075,20.2075,2.611,6.0121,8.6736
313,Buy Now Item Filter,_SFNdE-cdEeet0YmmfbMwkw,CF3,1285.2227,35.85,35.85,3.109,7.1587,10.3278
314,Region Item Filter,_SFODi-cdEeet0YmmfbMwkw,CF3,1015.7729,31.8712,31.8712,3.0068,6.9234,9.9884
315,Seller Reputation Item Filter,_SFOFcOcdEeet0YmmfbMwkw,CF3,840.0199,28.9831,28.9831,2.9243,6.7334,9.7143
316,Availability Item Filter,_SFNduOcdEeet0YmmfbMwkw,CF3,437.3019,20.9118,20.9118,2.6408,6.0806,8.7725
317,Availability Item Filter,_SFLoDecdEeet0YmmfbMwkw,CF2,77.8931,8.8257,8.8257,1.8915,4.3553,6.2834
318,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,75.7619,8.7041,8.7041,1.8795,4.3276,6.2434
319,Reputation Service,_SFMPhecdEeet0YmmfbMwkw,CF3,269.0698,16.4033,16.4033,2.4299,5.595,8.0718
320,Authentication Service,_SE1B8ucdEeet0YmmfbMwkw,CF5,2313.8826,48.1028,48.1028,3.3643,7.7467,11.1761
321,Item Management Service,_SE0bLucdEeet0YmmfbMwkw,CF5,1693.8006,41.1558,41.1558,3.2289,7.4347,10.726
322,Region Item Filter,_SEymO-cdEeet0YmmfbMwkw,CF1,603.7522,24.5714,24.5714,2.7809,6.4032,9.2378
323,Seller Reputation Item Filter,_SEzz3OcdEeet0YmmfbMwkw,CF2,273.371,16.5339,16.5339,2.4368,5.6108,8.0947
324,User Management Service,_SEz0NucdEeet0YmmfbMwkw,CF3,888.2744,29.8039,29.8039,2.9485,6.7893,9.7949
325,Query Service,_SE9lfucdEeet0YmmfbMwkw,CF1,17401.0081,131.9129,131.9129,4.2406,9.7643,14.0869
326,Query Service,_SFAoiecdEeet0YmmfbMwkw,CF2,8691.3537,93.2274,93.2274,3.9391,9.0701,13.0854
327,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF2,3917.5622,62.5904,62.5904,3.593,8.2732,11.9357
328,Bid and Buy Service,_SFABbOcdEeet0YmmfbMwkw,CF2,2753.9209,52.4778,52.4778,3.44,7.9208,11.4273
329,Region Item Filter,_SE_adecdEeet0YmmfbMwkw,CF2,2462.1357,49.6199,49.6199,3.3913,7.8088,11.2657
330,Buy Now Item Filter,_SE-zR-cdEeet0YmmfbMwkw,CF1,2062.4626,45.4143,45.4143,3.3144,7.6317,11.0102
331,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF2,1921.1245,43.8306,43.8306,3.2836,7.5607,10.9077
332,Bid and Buy Service,_SFE52ucdEeet0YmmfbMwkw,CF5,2666.7561,51.6406,51.6406,3.426,7.8886,11.3809
333,Last Second Sales Item Filter,_SE-L_ecdEeet0YmmfbMwkw,CF1,1727.5804,41.5642,41.5642,3.2374,7.4545,10.7545
334,Persistence Service,_SE9k3OcdEeet0YmmfbMwkw,CF1,1532.298,39.1446,39.1446,3.1853,7.3345,10.5815
335,Region Item Filter,_SFDr9ucdEeet0YmmfbMwkw,CF5,2021.8358,44.9648,44.9648,3.3057,7.6118,10.9815
336,User Management Service,_SFDsVecdEeet0YmmfbMwkw,CF5,1816.8589,42.6246,42.6246,3.2593,7.5049,10.8272
337,Reputation Service,_SE8-M-cdEeet0YmmfbMwkw,CF1,1109.8458,33.3143,33.3143,3.0453,7.012,10.1161
338,Bid and Buy Service,_SFETCecdEeet0YmmfbMwkw,CF5,1233.4535,35.1206,35.1206,3.0911,7.1176,10.2685
339,Buy Now Item Filter,_SFDE5OcdEeet0YmmfbMwkw,CF5,1136.9432,33.7186,33.7186,3.0557,7.0361,10.1509
340,Past Sales Item Filter,_SE-Mo-cdEeet0YmmfbMwkw,CF1,762.2085,27.6081,27.6081,2.8821,6.6362,9.574
341,Availability Item Filter,_SFDFiecdEeet0YmmfbMwkw,CF5,828.676,28.7867,28.7867,2.9184,6.7198,9.6947
342,Past Sales Item Filter,_SFB2sucdEeet0YmmfbMwkw,CF3,2700.2928,51.9643,51.9643,3.4314,7.9011,11.3989
343,Availability Item Filter,_SE-z7OcdEeet0YmmfbMwkw,CF2,529.8842,23.0192,23.0192,2.7242,6.2727,9.0495
344,Last Second Sales Item Filter,_SFApLecdEeet0YmmfbMwkw,CF3,1920.9791,43.829,43.829,3.2835,7.5606,10.9076
345,Item Management Service,_SFDs_-cdEeet0YmmfbMwkw,CF5,480.373,21.9174,21.9174,2.6816,6.1746,8.908
346,Past Sales Item Filter,_SFCeYOcdEeet0YmmfbMwkw,CF3,873.39,29.5532,29.5532,2.9412,6.7724,9.7705
347,Past Sales Item Filter,_SFB3UucdEeet0YmmfbMwkw,CF3,569.9828,23.8743,23.8743,2.7559,6.3456,9.1548
348,Past Sales Item Filter,_SFCdwOcdEeet0YmmfbMwkw,CF3,569.722,23.8689,23.8689,2.7557,6.3451,9.1541
349,Past Sales Item Filter,_SFBPkucdEeet0YmmfbMwkw,CF3,376.9502,19.4152,19.4152,2.5763,5.9321,8.5582
350,Query Service,_SFGIEOcdEeet0YmmfbMwkw,CF1,6954.5178,83.3938,83.3938,3.8423,8.8471,12.7637
351,Inventory Service,_SFMO4ecdEeet0YmmfbMwkw,CF2,5282.273,72.6792,72.6792,3.7228,8.5721,12.3669
352,Inventory Service,_SFKZLecdEeet0YmmfbMwkw,CF2,4930.7206,70.2191,70.2191,3.6929,8.5032,12.2676
353,Buy Now Item Filter,_SFGviOcdEeet0YmmfbMwkw,CF1,3881.4592,62.3014,62.3014,3.589,8.264,11.9224
354,User Management Service,_SFJK8ecdEeet0YmmfbMwkw,CF1,3516.2048,59.2976,59.2976,3.5461,8.1651,11.7798
355,Persistence Service,_SFKad-cdEeet0YmmfbMwkw,CF2,3338.9842,57.7839,57.7839,3.5236,8.1134,11.7052
356,Query Service,_SFS8fOcdEeet0YmmfbMwkw,CF5,4680.7606,68.4161,68.4161,3.6703,8.4512,12.1925
357,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,3213.5781,56.6884,56.6884,3.507,8.0751,11.65
358,User Management Service,_SEu7eecdEeet0YmmfbMwkw,CF5,4525.2757,67.2702,67.2702,3.6556,8.4174,12.1438
359,Reputation Service,_SFKZ0ecdEeet0YmmfbMwkw,CF2,2795.4277,52.8718,52.8718,3.4464,7.9357,11.4489
360,Last Second Sales Item Filter,_SFLBKecdEeet0YmmfbMwkw,CF2,2695.6733,51.9199,51.9199,3.4307,7.8994,11.3964
361,Last Second Sales Item Filter,_SFGItOcdEeet0YmmfbMwkw,CF1,2694.3782,51.9074,51.9074,3.4305,7.8989,11.3957
362,Query Service,_SFMQLecdEeet0YmmfbMwkw,CF3,15659.6234,125.1384,125.1384,4.1948,9.6588,13.9348
363,Persistence Service,_SFFhxOcdEeet0YmmfbMwkw,CF1,2564.0908,50.6369,50.6369,3.4089,7.8494,11.3242
364,Reputation Service,_SFSWQecdEeet0YmmfbMwkw,CF5,3507.4216,59.2235,59.2235,3.545,8.1626,11.7762
365,Query Service,_SFLAhecdEeet0YmmfbMwkw,CF2,2309.634,48.0587,48.0587,3.3635,7.7448,11.1734
366,Reputation Service,_SFFhHucdEeet0YmmfbMwkw,CF1,2229.5254,47.2179,47.2179,3.3482,7.7095,11.1225
367,Past Sales Item Filter,_SFGu4-cdEeet0YmmfbMwkw,CF1,1732.3961,41.6221,41.6221,3.2386,7.4573,10.7586
368,Past Sales Item Filter,_SFLBz-cdEeet0YmmfbMwkw,CF2,1538.345,39.2217,39.2217,3.1871,7.3385,10.5872
369,Bid and Buy Service,_SFJzVecdEeet0YmmfbMwkw,CF1,1372.0781,37.0416,37.0416,3.1374,7.2241,10.4221
370,Inventory Service,_SFSVnecdEeet0YmmfbMwkw,CF5,1331.2716,36.4866,36.4866,3.1243,7.1939,10.3786
371,Bid and Buy Service,_SFLpJecdEeet0YmmfbMwkw,CF2,910.8813,30.1808,30.1808,2.9595,6.8144,9.8311
372,Item Management Service,_SFJyC-cdEeet0YmmfbMwkw,CF1,881.506,29.6902,29.6902,2.9452,6.7816,9.7838
373,Last Second Sales Item Filter,_SFS9IOcdEeet0YmmfbMwkw,CF5,1207.5678,34.7501,34.7501,3.0819,7.0964,10.2379
374,Seller Reputation Item Filter,_SFLot-cdEeet0YmmfbMwkw,CF2,842.9705,29.034,29.034,2.9258,6.7369,9.7193
375,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,1167.2373,34.1649,34.1649,3.0672,7.0624,10.1889
376,Buy Now Item Filter,_SFLnaOcdEeet0YmmfbMwkw,CF2,767.8042,27.7093,27.7093,2.8853,6.6435,9.5846
377,Buy Now Item Filter,_SFTjDOcdEeet0YmmfbMwkw,CF5,908.4603,30.1407,30.1407,2.9583,6.8118,9.8273
378,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,841.2739,29.0047,29.0047,2.9249,6.7349,9.7164
379,Past Sales Item Filter,_SFM2becdEeet0YmmfbMwkw,CF3,2702.9149,51.9896,51.9896,3.4318,7.9021,11.4003
380,Comment Item Filter,_SFOE1ucdEeet0YmmfbMwkw,CF3,2443.8795,49.4356,49.4356,3.3881,7.8013,11.255
381,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF5,703.9247,26.5316,26.5316,2.8475,6.5567,9.4593
382,Authentication Service,_SFOsEOcdEeet0YmmfbMwkw,CF5,641.1696,25.3213,25.3213,2.807,6.4633,9.3246
383,Buy Now Item Filter,_SFNcc-cdEeet0YmmfbMwkw,CF3,2062.102,45.4104,45.4104,3.3143,7.6315,11.0099
384,Availability Item Filter,_SEtGLecdEeet0YmmfbMwkw,CF5,599.4483,24.4836,24.4836,2.7778,6.396,9.2275
385,Region Item Filter,_SFHV7OcdEeet0YmmfbMwkw,CF1,399.9806,19.9995,19.9995,2.602,5.9914,8.6438
386,Persistence Service,_SFMPi-cdEeet0YmmfbMwkw,CF2,398.8284,19.9707,19.9707,2.6008,5.9885,8.6396
387,Item Management Service,_SFOqyecdEeet0YmmfbMwkw,CF3,1773.3706,42.1114,42.1114,3.2488,7.4806,10.7923
388,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF3,1599.6976,39.9962,39.9962,3.204,7.3776,10.6436
389,Seller Reputation Item Filter,_SFODkOcdEeet0YmmfbMwkw,CF3,1413.638,37.5984,37.5984,3.1503,7.2539,10.4652
390,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,412.0261,20.2984,20.2984,2.6149,6.0211,8.6866
391,Persistence Service,_SFSW5-cdEeet0YmmfbMwkw,CF5,411.8042,20.293,20.293,2.6147,6.0205,8.6858
392,Last Second Sales Item Filter,_SFM1x-cdEeet0YmmfbMwkw,CF3,1339.3899,36.5977,36.5977,3.1269,7.2,10.3874
393,Comment Item Filter,_SFOENucdEeet0YmmfbMwkw,CF3,1309.274,36.1839,36.1839,3.117,7.1772,10.3546
394,Region Item Filter,_SFNdvecdEeet0YmmfbMwkw,CF3,1017.8166,31.9032,31.9032,3.0077,6.9254,9.9913
395,Authentication Service,_SEwJrOcdEeet0YmmfbMwkw,CF5,197.4093,14.0502,14.0502,2.2954,5.2853,7.625
396,Comment Item Filter,_SFOFducdEeet0YmmfbMwkw,CF3,555.142,23.5615,23.5615,2.7444,6.3192,9.1167
397,Availability Item Filter,_SFNdGOcdEeet0YmmfbMwkw,CF3,436.4724,20.8919,20.8919,2.64,6.0787,8.7697
398,Availability Item Filter,_SFLoDecdEeet0YmmfbMwkw,CF2,77.8931,8.8257,8.8257,1.8915,4.3553,6.2834
399,Availability Item Filter,_SFGwLecdEeet0YmmfbMwkw,CF1,75.7619,8.7041,8.7041,1.8795,4.3276,6.2434
400,Bid and Buy Service,_SE1ClecdEeet0YmmfbMwkw,CF5,2871.6674,53.5879,53.5879,3.4581,7.9626,11.4877
401,Authentication Service,_SE1B8ucdEeet0YmmfbMwkw,CF5,2335.4847,48.3269,48.3269,3.3684,7.756,11.1895
402,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF2,435.2241,20.862,20.862,2.6387,6.0759,8.7656
403,Item Management Service,_SE0bLucdEeet0YmmfbMwkw,CF3,1693.8006,41.1558,41.1558,3.2289,7.4347,10.726
404,Seller Reputation Item Filter,_SEzz3OcdEeet0YmmfbMwkw,CF1,273.371,16.5339,16.5339,2.4368,5.6108,8.0947
405,Query Service,_SE9lfucdEeet0YmmfbMwkw,CF1,17401.0081,131.9129,131.9129,4.2406,9.7643,14.0869
406,Query Service,_SFAoiecdEeet0YmmfbMwkw,CF2,8691.3537,93.2274,93.2274,3.9391,9.0701,13.0854
407,Reputation Service,_SFACGOcdEeet0YmmfbMwkw,CF2,3917.5622,62.5904,62.5904,3.593,8.2732,11.9357
408,Bid and Buy Service,_SFABbOcdEeet0YmmfbMwkw,CF2,2753.9209,52.4778,52.4778,3.44,7.9208,11.4273
409,Region Item Filter,_SE_adecdEeet0YmmfbMwkw,CF2,2462.1357,49.6199,49.6199,3.3913,7.8088,11.2657
410,Buy Now Item Filter,_SE-zR-cdEeet0YmmfbMwkw,CF1,2062.4626,45.4143,45.4143,3.3144,7.6317,11.0102
411,Past Sales Item Filter,_SFApM-cdEeet0YmmfbMwkw,CF2,1926.2439,43.889,43.889,3.2847,7.5633,10.9116
412,Item Management Service,_SE_a3ucdEeet0YmmfbMwkw,CF2,1921.1245,43.8306,43.8306,3.2836,7.5607,10.9077
